# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.292763297401414775e+02 -1.765720762576344872e-03 -2.477553132104293610e-03 -6.631553361621020382e-02 3.042373963501690017e-03 -4.093198674724706443e+00 -1.292763297401414775e+02
-1.290265015396850004e+02 -1.729246443322087845e-03 -2.513358482685128670e-03 -6.617036008504527389e-02 3.050780904002676000e-03 -4.109747120458697722e+00 -1.290265015396850004e+02
-1.287766733392284948e+02 -1.692035705766384724e-03 -2.548392066824241471e-03 -6.604077139598678314e-02 3.058968282908647047e-03 -4.126261118691916252e+00 -1.287766733392284948e+02
-1.285268451387720177e+02 -1.654094588617555355e-03 -2.582639724434440676e-03 -6.592882367956792722e-02 3.066929548313864721e-03 -4.142744814607933534e+00 -1.285268451387720177e+02
-1.282770169383155690e+02 -1.615428462001108944e-03 -2.616088814415339775e-03 -6.583672260385323161e-02 3.074659298321088304e-03 -4.159202877448072044e+00 -1.282770169383155690e+02
-1.280271887378590634e+02 -1.576041936292548948e-03 -2.648728558910661175e-03 -6.576684749161848531e-02 3.082153656737722167e-03 -4.175640554472079380e+00 -1.280271887378590634e+02
-1.277773605374025863e+02 -1.535938556264288685e-03 -2.680549942751373014e-03 -6.572149027331400384e-02 3.089410177396911730e-03 -4.192063703765127158e+00 -1.277773605374025863e+02
-1.275275323369461091e+02 -1.495120578422694246e-03 -2.711545025935523361e-03 -6.570230438990767863e-02 3.096427291524651761e-03 -4.208478717764679189e+00 -1.275275323369461091e+02
-1.272777041364896320e+02 -1.453589144653158732e-03 -2.741705757907786974e-03 -6.570961176821746297e-02 3.103203484207603825e-03 -4.224892280708275827e+00 -1.272777041364896320e+02
-1.270278759360331691e+02 -1.411345078843950947e-03 -2.771022558993234668e-03 -6.574183544874200036e-02 3.109736476620881315e-03 -4.241310945886173300e+00 -1.270278759360331691e+02
-1.267780477355766777e+02 -1.368390259870566400e-03 -2.799483113175934516e-03 -6.579535376519322909e-02 3.116022722039403937e-03 -4.257740609598005932e+00 -1.267780477355766777e+02
-1.265282195351201864e+02 -1.324729259235414135e-03 -2.827071786714673018e-03 -6.586497190397871959e-02 3.122057414192202802e-03 -4.274186015545286210e+00 -1.265282195351201864e+02
-1.262783913346637235e+02 -1.280370694448349595e-03 -2.853769960754517967e-03 -6.594500505851172423e-02 3.127835050655163908e-03 -4.290650464405780795e+00 -1.262783913346637235e+02
-1.260285631342072321e+02 -1.235327749687533012e-03 -2.879557253382441367e-03 -6.603073013210060405e-02 3.133350383320623097e-03 -4.307135859431008740e+00 -1.260285631342072321e+02
-1.257787349337507550e+02 -1.189617490630050494e-03 -2.904413335333950932e-03 -6.611978971286917861e-02 3.138599464168472918e-03 -4.323643141373241683e+00 -1.257787349337507550e+02
-1.255289067332942778e+02 -1.143258995849621594e-03 -2.928319801414345017e-03 -6.621309418438528493e-02 3.143580441303583939e-03 -4.340173035588062334e+00 -1.255289067332942778e+02
-1.252790785328377865e+02 -1.096270714571615087e-03 -2.951261554302643010e-03 -6.631489464168954795e-02 3.148293862004024075e-03 -4.356726937706723035e+00 -1.252790785328377865e+02
-1.250292503323813236e+02 -1.048667781931706539e-03 -2.973227283232807595e-03 -6.643194569330850008e-02 3.152742392683155568e-03 -4.373307697171650688e+00 -1.250292503323813236e+02
-1.247794221319248322e+02 -1.000460068336692316e-03 -2.994208939260724258e-03 -6.657196042454006923e-02 3.156930078459941735e-03 -4.389920084597486394e+00 -1.247794221319248322e+02
-1.245295939314683693e+02 -9.516515728148710294e-04 -3.014200399299778437e-03 -6.674177605339151609e-02 3.160861395755904229e-03 -4.406570803319096008e+00 -1.245295939314683693e+02
-1.242797657310118780e+02 -9.022413640891603203e-04 -3.033195776152801566e-03 -6.694573135930909080e-02 3.164540424065501872e-03 -4.423268040210862395e+00 -1.242797657310118780e+02
-1.240299375305553866e+02 -8.522258478553662846e-04 -3.051187884586431791e-03 -6.718468150411271989e-02 3.167970391717672609e-03 -4.440020666506575786e+00 -1.240299375305553866e+02
-1.237801093300989095e+02 -8.016017498182440460e-04 -3.068167307813388176e-03 -6.745588045646798425e-02 3.171153732326221705e-03 -4.456837296367691437e+00 -1.237801093300989095e+02
